Prscrbr_NPI,Prscrbr_Last_Org_Name,Prscrbr_First_Name,Prscrbr_City,Prscrbr_State_Abrvtn,Prscrbr_Type,Tot_Clms,Tot_Benes,Tot_Drug_Cst,Tot_Day_Suply,Tot_30day_Fills,Brnd_Tot_Clms,Gnrc_Tot_Clms,Brnd_Tot_Drug_Cst,Gnrc_Tot_Drug_Cst,Opioid_Tot_Clms,Opioid_Tot_Drug_Cst,Opioid_Prscrbr_Rate,Antbtc_Tot_Clms,Bene_Avg_Age,Bene_Avg_Risk_Scre,_is_injected_anomaly
1000013279,Martinez,Priya,City_33,FL,Family Practice,344,128,13914.68,11074,369.1,73,271,6496.21,5480.93,7,278.61,2.03,30,69.6,1.601,0
1000013280,Smith,Anna,City_269,MD,Oncology,83,17,15911.31,3368,112.3,39,44,16448.08,4217.46,1,30.47,1.2,9,59.2,1.207,0
1000013281,Nguyen,Robert,City_157,FL,Physician Assistant,226,84,8539.86,9049,301.6,19,207,1579.5,3910.95,17,489.68,7.52,14,63.6,1.014,0
1000013282,Patel,Susan,City_284,IL,Family Practice,260,66,12933.62,11186,372.9,51,209,5581.35,5198.32,2,107.5,0.77,11,74.9,1.311,0
1000013283,Shah,Sofia,City_271,NY,Pain Management,888,161,46485.84,32573,1085.8,148,740,17044.81,19369.1,325,14682.67,36.6,77,74.4,0.864,0
1000013284,Nguyen,Omar,City_284,NY,Psychiatry,865,202,25325.84,22378,745.9,152,713,9790.71,10437.76,21,526.78,2.43,47,62.1,1.362,0
1000013285,Martinez,James,City_116,AZ,Cardiology,474,135,6464.73,14492,483.1,208,266,6241.05,1813.94,16,437.6,3.38,11,70.1,0.771,0
1000013286,Rao,Linda,City_207,VA,Internal Medicine,966,257,68060.04,42684,1422.8,273,693,42315.59,24412.84,71,3022.09,7.35,112,74.5,1.208,0
1000013287,Patel,Grace,City_33,NJ,Pain Management,559,133,54150.45,22625,754.2,197,362,41983.55,17533.51,198,8551.9,35.42,56,71.0,1.179,0
1000013288,Lee,John,City_147,PA,Internal Medicine,989,258,65038.16,25571,852.4,62,927,8969.87,30480.47,82,3481.4,8.29,31,73.1,0.658,0
1000013289,Smith,Omar,City_207,NY,Internal Medicine,243,87,8587.15,10218,340.6,67,176,5208.83,3109.75,19,626.96,7.82,6,71.2,1.398,0
1000013290,Chen,Wei,City_359,AZ,Nurse Practitioner,411,84,19285.81,15822,527.4,107,304,11045.94,7132.47,33,1882.82,8.03,10,57.1,1.329,0
1000013291,Lee,Robert,City_309,MI,Neurology,492,110,63946.92,20517,683.9,161,331,46036.58,21510.6,3,74.16,0.61,45,71.2,1.137,0
1000013292,Johnson,Grace,City_174,VA,Nurse Practitioner,248,47,16177.55,10741,358.0,60,188,8610.63,6131.81,4,99.99,1.61,23,68.2,0.929,0
1000013293,Lopez,Priya,City_265,MI,Family Practice,1109,331,71442.42,42576,1419.2,325,784,46060.71,25252.87,28,1257.54,2.52,43,75.4,1.119,0
1000013294,Wilson,Omar,City_216,WA,Nurse Practitioner,1176,258,25976.85,52778,1759.3,193,983,9379.05,10856.82,109,6339.49,9.27,53,87.2,1.332,0
1000013295,Wilson,Anna,City_296,VA,Pain Management,170,62,13205.65,5222,174.1,20,150,3417.93,5826.02,62,3157.73,36.47,19,65.1,1.194,0
1000013296,Anderson,Daniel,City_175,MO,Psychiatry,2000,442,38541.57,87142,2904.7,488,1512,20689.11,14568.71,49,1014.68,2.45,201,62.1,1.572,0
1000013297,Martinez,Carlos,City_11,CA,Pain Management,305,59,32759.0,12875,429.2,95,210,22447.97,11277.69,111,5144.55,36.39,29,72.6,1.205,0
1000013298,Johnson,Wei,City_55,FL,Physician Assistant,672,261,5782.6,21565,718.8,72,600,1363.04,2581.52,22,808.77,3.27,16,58.0,0.959,0
1000013299,Smith,Sofia,City_312,TN,Internal Medicine,455,170,28656.07,17596,586.5,96,359,13301.46,11304.98,394,0.0,86.59,24,74.4,1.185,1
1000013300,Smith,James,City_11,MO,Nurse Practitioner,354,71,17129.66,13328,444.3,39,315,4151.77,7621.25,30,787.53,8.47,19,75.2,0.881,0
1000013301,Kim,Michael,City_261,CA,Physician Assistant,474,147,21466.13,15083,502.8,92,382,9166.13,8649.86,35,1562.68,7.38,13,65.6,1.434,0
1000013302,Cohen,Maria,City_1,VA,Nurse Practitioner,1834,357,9170.0,50220,1674.0,484,1350,5324.0,3375.0,84,2125.28,4.58,68,74.5,1.376,0
1000013303,Cohen,Daniel,City_224,MD,Cardiology,410,143,28600.57,10499,350.0,135,275,20717.97,9591.65,6,315.43,1.46,9,66.7,1.203,0
1000013304,Thomas,David,City_24,CA,Physician Assistant,494,98,15044.89,21600,720.0,54,440,3618.08,6700.15,65,1398.25,13.16,57,65.9,0.975,0
1000013305,Nguyen,John,City_325,TN,Oncology,1231,315,404691.06,53417,1780.6,726,505,525079.25,83009.34,35,1371.66,2.84,130,67.9,1.746,0
1000013306,Thomas,Michael,City_225,WI,Physician Assistant,716,155,20494.84,27198,906.6,173,543,10894.32,7771.44,46,1682.13,6.42,84,66.6,0.441,0
1000013307,Shah,Emily,City_38,CA,Family Practice,296,82,16707.96,8633,287.8,18,278,2235.25,7845.97,16,427.53,5.41,18,67.7,0.951,0
1000013308,Rao,James,City_361,NC,Psychiatry,479,133,27598.39,13736,457.9,190,289,24083.77,8325.61,30,1312.22,6.26,33,78.2,2.0,0
1000013309,Johnson,David,City_173,WI,Cardiology,270,55,23917.49,7886,262.9,117,153,22801.34,6776.62,0,0.0,0.0,25,66.8,1.015,0
1000013310,Cohen,Mary,City_380,MI,Nurse Practitioner,608,118,30461.42,23182,772.7,222,386,24469.34,9669.5,47,2247.58,7.73,63,64.0,1.399,0
1000013311,Shah,Maria,City_291,MA,Internal Medicine,144,30,7576.83,5950,198.3,30,114,3472.72,2999.16,10,289.17,6.94,17,81.3,1.098,0
1000013312,Rao,Ahmed,City_344,NC,Nurse Practitioner,418,78,14000.15,16016,533.9,73,345,5379.01,5777.57,81,3913.93,19.38,29,71.2,1.549,0
1000013313,Martinez,Carlos,City_344,GA,Physician Assistant,589,159,13177.68,17666,588.9,116,473,5709.58,5291.21,85,3833.55,14.43,20,74.4,1.306,0
1000013314,Davis,Daniel,City_284,NY,Nurse Practitioner,476,98,31870.54,12250,408.3,73,403,10752.96,13491.42,26,881.16,5.46,33,66.2,1.291,0
1000013315,Miller,Wei,City_156,NC,Internal Medicine,529,128,37006.08,15898,529.9,115,414,17698.56,14480.64,56,1171.01,10.59,48,64.4,0.859,0
1000013316,Shah,Carlos,City_174,FL,Endocrinology,367,78,52546.03,14543,484.8,222,145,69927.74,10380.35,7,323.07,1.91,31,74.0,1.561,0
1000013317,Lopez,Susan,City_8,OH,Physician Assistant,1008,373,176507.65,44805,1493.5,143,865,55088.62,13554.91,93,4119.09,9.23,56,63.2,0.3,1
1000013318,Brown,Robert,City_98,MI,Nurse Practitioner,623,247,23259.93,27300,910.0,133,490,10924.32,9147.16,67,2337.61,10.75,48,65.0,1.519,0
1000013319,Brown,Wei,City_218,IN,Family Practice,1790,337,116487.08,57530,1917.7,759,1031,108664.87,33546.98,89,3750.04,4.97,81,73.5,1.1,0
1000013320,Davis,Mary,City_380,FL,Pain Management,862,217,52200.22,37289,1243.0,424,438,56487.66,13262.0,319,14605.05,37.01,80,72.2,0.907,0
1000013321,Anderson,John,City_249,CA,Endocrinology,499,126,34390.66,14708,490.3,141,358,21378.72,12336.53,0,0.0,0.0,24,77.2,1.068,0
1000013322,Lopez,Linda,City_179,IN,Endocrinology,641,121,80752.3,21214,707.1,260,381,72059.78,23998.93,37,958.13,5.77,32,63.8,0.839,0
1000013323,Wilson,James,City_113,TX,Family Practice,2565,958,125000.65,99300,3310.0,207,2358,22193.1,57456.44,113,2941.21,4.41,133,87.8,1.171,0
1000013324,Smith,Susan,City_146,NY,Family Practice,816,229,24609.08,35513,1183.8,166,650,11013.77,9801.41,82,1812.33,10.05,70,72.2,1.825,0
1000013325,Cohen,Emily,City_390,WI,Neurology,501,106,29145.08,18101,603.4,214,287,27388.23,8347.94,26,816.98,5.19,15,70.9,1.319,0
1000013326,Anderson,Carlos,City_399,AZ,Cardiology,184,62,15212.85,6218,207.3,54,130,9822.21,5374.1,5,212.54,2.72,13,74.8,1.29,0
1000013327,Shah,Grace,City_192,WI,Internal Medicine,183,40,5171.42,6896,229.9,30,153,1865.1,2161.82,7,315.72,3.83,12,66.8,0.573,0
1000013328,Kim,Carlos,City_358,OH,Family Practice,1283,357,63922.15,49086,1636.2,442,841,48447.31,20950.32,87,2435.42,6.78,80,77.3,0.986,0
1000013329,Smith,Carlos,City_201,MA,Nurse Practitioner,611,210,30860.75,24892,829.7,114,497,12667.55,12551.38,29,733.26,4.75,50,67.4,0.899,0
1000013330,Garcia,Carlos,City_360,VA,Internal Medicine,223,58,8921.9,8043,268.1,45,178,3960.85,3560.76,168,353.96,75.34,18,67.4,1.231,1
1000013331,Shah,Wei,City_350,NC,Family Practice,534,98,15493.57,23288,776.3,147,387,9383.18,5614.24,16,546.57,3.0,50,70.6,0.787,0
1000013332,Wilson,James,City_78,MO,Oncology,326,68,37083.7,12592,419.7,136,190,34035.11,10806.6,14,335.58,4.29,8,83.9,0.685,0
1000013333,Chen,David,City_100,OH,Internal Medicine,325,69,13786.32,13777,459.2,81,244,7559.15,5175.17,24,1372.45,7.38,39,73.1,1.599,0
1000013334,Lee,Grace,City_102,VA,Neurology,206,48,14987.64,7201,240.0,94,112,15045.84,4074.31,16,713.69,7.77,22,74.8,1.254,0
1000013335,Rao,Emily,City_36,VA,Internal Medicine,1078,294,20521.17,38402,1280.1,329,749,13778.5,7129.11,55,2372.14,5.1,78,67.2,1.514,0
1000013336,Johnson,Michael,City_374,NC,Physician Assistant,368,126,5723.33,14666,488.9,73,295,2497.74,2294.0,17,532.25,4.62,38,67.5,1.499,0
1000013337,Chen,Ahmed,City_129,NC,Nurse Practitioner,203,49,10772.48,6081,202.7,2,201,233.49,5333.18,11,345.77,5.42,7,65.7,1.123,0
1000013338,Lee,Linda,City_91,NJ,Internal Medicine,409,110,18396.67,13135,437.8,110,299,10885.07,6724.46,28,924.09,6.85,40,77.4,1.576,0
1000013339,Lopez,Michael,City_328,VA,Pain Management,1301,378,219479.58,34050,1135.0,337,964,125074.68,81313.72,462,19005.42,35.51,86,69.7,0.695,0
1000013340,Patel,Michael,City_30,TX,Cardiology,111,29,6545.37,4252,141.7,30,81,3891.84,2388.18,0,0.0,0.0,3,70.9,1.143,0
1000013341,Lopez,Maria,City_280,MO,Family Practice,340,123,18182.93,14584,486.1,95,245,11177.15,6551.2,15,671.23,4.41,19,74.8,1.008,0
1000013342,Johnson,Omar,City_64,VA,Physician Assistant,1744,663,77007.53,52810,1760.3,435,1309,42257.0,28899.9,116,4976.73,6.65,136,78.3,1.461,0
1000013343,Garcia,Daniel,City_307,VA,Cardiology,1146,439,129679.49,49159,1638.6,217,929,54021.8,52562.06,32,1601.06,2.79,60,67.7,1.197,0
1000013344,Cohen,John,City_220,WA,Psychiatry,994,250,92520.97,27116,903.9,228,766,46688.65,35649.43,67,3080.3,6.74,66,71.6,0.828,0
1000013345,Wilson,Susan,City_165,NY,Nurse Practitioner,193,68,7378.78,7972,265.7,30,163,2523.31,3115.91,10,277.91,5.18,6,65.6,1.235,0
1000013346,Cohen,Carlos,City_386,IL,Physician Assistant,555,169,10421.96,15841,528.0,163,392,6733.9,3680.55,28,833.12,5.05,65,73.4,1.616,0
1000013347,Thomas,Mary,City_60,IL,Psychiatry,381,108,40611.21,10948,364.9,107,274,25091.54,14602.98,10,578.48,2.62,27,91.9,1.064,0
1000013348,Thomas,Wei,City_336,PA,Family Practice,416,161,32744.06,10483,349.4,63,353,10909.44,13892.61,18,798.03,4.33,12,72.8,0.765,0
1000013349,Nguyen,Maria,City_153,AZ,Physician Assistant,809,150,36946.09,23089,769.6,201,608,20194.76,13883.33,22,496.37,2.72,17,73.1,1.003,0
1000013350,Brown,Michael,City_167,NC,Psychiatry,182,34,12583.07,5787,192.9,42,140,6388.33,4839.64,3,176.69,1.65,9,80.8,1.376,0
1000013351,Davis,Sofia,City_177,OH,Internal Medicine,617,174,18900.53,26608,886.9,186,431,12535.0,6601.4,36,894.64,5.83,33,59.3,1.08,0
1000013352,Brown,Priya,City_213,NY,Family Practice,853,317,48245.33,28578,952.6,61,792,7590.3,22397.6,60,2790.99,7.03,53,76.6,1.749,0
1000013353,Shah,Grace,City_54,AZ,Family Practice,166,56,7457.26,4794,159.8,12,154,1185.97,3459.09,0,0.0,0.0,11,66.2,1.291,0
1000013354,Johnson,Grace,City_83,CA,Family Practice,181,39,7864.25,7576,252.5,53,128,5066.14,2780.73,8,430.15,4.42,7,62.9,1.013,0
1000013355,Thomas,John,City_209,AZ,Internal Medicine,864,273,48187.64,25248,841.6,83,781,10184.1,21779.25,35,1780.57,4.05,79,76.8,0.323,0
1000013356,Wilson,Emily,City_270,MI,Cardiology,611,180,48247.71,25626,854.2,169,442,29359.24,17451.3,15,347.7,2.45,49,73.6,1.476,0
1000013357,Nguyen,Raj,City_257,MD,Internal Medicine,626,222,42636.58,20056,668.5,180,446,26971.39,15188.43,52,2421.87,8.31,58,68.9,1.316,0
1000013358,Wilson,Wei,City_252,WA,Physician Assistant,328,94,11599.07,13157,438.6,60,268,4667.92,4738.65,24,1241.74,7.32,9,70.9,1.571,0
1000013359,Lee,John,City_115,NY,Cardiology,758,246,48922.0,19058,635.3,337,421,47850.62,13585.86,22,762.73,2.9,82,73.2,1.488,0
1000013360,Lee,Wei,City_375,MA,Nurse Practitioner,255,62,10664.88,7760,258.7,42,213,3864.45,4454.16,23,914.63,9.02,28,79.9,1.676,0
1000013361,Miller,Ahmed,City_270,IN,Nurse Practitioner,640,203,34359.25,24162,805.4,66,574,7795.26,15407.98,38,1082.7,5.94,42,78.8,1.325,0
1000013362,Patel,Mary,City_342,FL,Internal Medicine,684,145,59265.31,20712,690.4,211,473,40220.7,20491.59,19,521.19,2.78,18,79.1,1.435,0
1000013363,Shah,Grace,City_61,OH,Cardiology,1552,322,113385.08,51170,1705.7,493,1059,79238.05,38683.89,67,3208.99,4.32,176,75.6,1.83,0
1000013364,Brown,Carlos,City_135,MO,Internal Medicine,424,134,7815.6,12958,431.9,94,330,3811.95,3041.45,20,1076.02,4.72,25,74.3,1.175,0
1000013365,Lee,Susan,City_264,NY,Internal Medicine,143,52,7450.49,6267,208.9,34,109,3897.18,2839.52,16,469.25,11.19,8,66.7,1.306,0
1000013366,Johnson,Sofia,City_236,OH,Cardiology,390,77,47567.88,10102,336.7,65,325,17441.56,19819.95,8,260.12,2.05,9,75.5,0.932,0
1000013367,Patel,John,City_16,IN,Oncology,791,275,129084.75,19904,663.5,413,378,148276.11,30843.26,52,1801.45,6.57,80,82.1,1.742,0
1000013368,Brown,Michael,City_347,CA,Internal Medicine,383,119,5064.41,15123,504.1,97,286,2821.79,1890.89,11,351.47,2.87,34,70.6,1.745,0
1000013369,Johnson,Maria,City_232,GA,Pain Management,695,258,94256.95,25592,853.1,291,404,86824.89,27395.54,249,5796.31,35.83,78,71.0,1.018,0
1000013370,Lee,John,City_20,VA,Nurse Practitioner,1036,345,44188.05,30106,1003.5,125,911,11729.45,19428.24,81,2945.86,7.82,28,70.8,1.229,0
1000013371,Rao,Ahmed,City_81,MI,Dermatology,379,95,15647.78,13247,441.6,118,261,10718.11,5387.96,12,659.76,3.17,14,64.9,1.131,0
1000013372,Kim,Carlos,City_85,NJ,Family Practice,889,181,43767.12,38985,1299.5,260,629,28160.62,15483.42,36,750.24,4.05,25,65.2,1.518,0
1000013373,Cohen,Michael,City_293,MI,Psychiatry,589,216,49906.67,23886,796.2,236,353,43992.43,14955.05,33,1274.21,5.6,52,66.2,1.102,0
1000013374,Kim,John,City_125,VA,Nurse Practitioner,184,45,6627.98,6707,223.6,26,158,2060.44,2845.71,8,244.48,4.35,13,73.0,1.375,0
1000013375,Smith,Omar,City_368,NY,Nurse Practitioner,506,142,17836.45,16771,559.0,52,454,4032.59,8001.73,26,1136.03,5.14,27,76.6,1.22,0
1000013376,Cohen,David,City_78,IL,Family Practice,447,99,2235.0,13813,460.4,47,400,517.0,1000.0,5,175.46,1.12,25,77.7,1.494,0
1000013377,Davis,Carlos,City_138,MA,Nurse Practitioner,1829,642,90228.22,69464,2315.5,309,1520,33535.89,37492.31,108,5368.11,5.9,132,79.4,1.078,0
1000013378,Smith,David,City_199,NJ,Internal Medicine,787,167,33511.69,20743,691.4,160,627,14988.71,13349.32,46,2253.85,5.84,48,66.1,1.311,0
1000013379,Lee,Robert,City_68,MO,Rheumatology,780,242,124740.5,30325,1010.8,529,251,186119.22,20070.43,52,2004.2,6.67,61,64.0,0.858,0
1000013380,Smith,Mary,City_169,CA,Physician Assistant,261,104,3232.27,6780,226.0,78,183,2125.12,1133.15,13,591.75,4.98,31,67.2,1.02,0
1000013381,Martinez,Michael,City_222,MA,Physician Assistant,619,163,33910.05,18335,611.2,110,509,13257.24,13942.01,29,1343.92,4.68,43,72.4,0.328,0
1000013382,Lee,James,City_300,TX,Physician Assistant,949,326,55476.52,29011,967.0,190,759,24435.39,22184.76,98,5510.33,10.33,44,78.9,1.176,0
1000013383,Kim,Omar,City_14,WA,Nurse Practitioner,145,49,8222.49,4019,134.0,20,125,2495.1,3544.18,7,149.86,4.83,7,59.9,1.092,0
1000013384,Thomas,David,City_23,CA,Oncology,437,159,95389.28,13447,448.2,241,196,115733.17,21391.65,25,703.44,5.72,18,76.6,0.806,0
1000013385,Wilson,Daniel,City_263,PA,Neurology,222,77,24941.0,8236,274.5,79,143,19525.88,8032.8,8,171.26,3.6,11,63.5,1.407,0
1000013386,Lee,Carlos,City_313,WI,Nurse Practitioner,577,219,2885.0,18590,619.7,100,477,1100.0,1192.5,57,1638.44,9.88,64,77.4,1.061,0
1000013387,Chen,James,City_38,GA,Cardiology,531,197,23187.59,16133,537.8,171,360,16427.82,7860.2,24,567.17,4.52,40,66.5,1.308,0
1000013388,Anderson,James,City_80,WI,Oncology,948,226,238143.94,30711,1023.7,323,625,178507.47,78502.09,8,309.33,0.84,58,69.8,1.3,0
1000013389,Kim,Robert,City_277,GA,Family Practice,1662,392,104782.25,52619,1754.0,375,1287,52012.85,40570.02,55,2946.65,3.31,170,67.5,1.094,0
1000013390,Martinez,Carlos,City_35,NJ,Physician Assistant,578,181,38160.53,17068,568.9,112,466,16267.74,15383.05,58,2499.81,10.03,48,71.1,1.29,0
1000013391,Kim,Sofia,City_319,MA,Nurse Practitioner,479,172,20068.9,15500,516.7,38,441,3502.63,9238.4,44,1401.36,9.19,20,70.7,0.828,0
1000013392,Johnson,Carlos,City_239,WI,Pain Management,963,200,1282143.98,41535,1384.5,245,718,717627.82,54095.23,319,19061.61,33.13,103,83.5,1.201,1
1000013393,Rao,Grace,City_186,NJ,Family Practice,253,95,8277.93,6925,230.8,53,200,3815.05,3271.91,14,347.7,5.53,12,76.1,1.193,0
1000013394,Davis,James,City_128,MO,Nurse Practitioner,512,100,23661.15,20254,675.1,68,444,6913.49,10259.33,50,2217.63,9.77,37,64.9,1.154,0
1000013395,Lee,Anna,City_241,IL,Psychiatry,291,59,30315.77,9107,303.6,85,206,19481.27,10730.32,0,0.0,0.0,8,71.2,1.66,0
1000013396,Miller,Ahmed,City_228,MA,Physician Assistant,833,300,34950.0,34015,1133.8,55,778,5076.77,16321.19,46,1202.01,5.52,35,63.6,0.956,0
1000013397,Nguyen,Daniel,City_307,MA,Psychiatry,666,178,27142.18,27001,900.0,158,508,14166.1,10351.52,42,1331.07,6.31,53,72.3,1.033,0
1000013398,Wilson,John,City_316,NY,Psychiatry,182,53,9019.77,7813,260.4,52,130,5669.57,3221.35,5,261.61,2.75,21,65.6,1.013,0
1000013399,Thomas,Daniel,City_316,VA,Dermatology,167,41,14451.15,4389,146.3,62,105,11803.22,4543.03,0,0.0,0.0,5,76.3,0.639,0
1000013400,Cohen,Grace,City_378,AZ,Internal Medicine,1236,294,85339.61,53045,1768.2,339,897,51493.75,30966.68,108,5039.13,8.74,115,57.2,1.494,0
1000013401,Wilson,Maria,City_29,AZ,Nurse Practitioner,712,191,35983.71,25259,842.0,77,635,8561.29,16046.11,34,1590.42,4.78,59,69.1,1.194,0
1000013402,Khan,Carlos,City_141,IN,Physician Assistant,602,145,6887.81,23675,789.2,172,430,4329.48,2459.93,46,1374.8,7.64,70,67.7,0.985,0
1000013403,Johnson,Maria,City_105,TX,Nurse Practitioner,940,307,9057.91,39241,1308.0,156,784,3307.1,3777.34,5,213.96,0.53,83,75.0,1.281,0
1000013404,Shah,Maria,City_69,NC,Psychiatry,440,145,23818.04,17650,588.3,58,382,6907.23,10339.2,18,819.8,4.09,25,70.8,0.641,0
1000013405,Miller,John,City_292,FL,Cardiology,530,179,27120.38,18013,600.4,144,386,16210.82,9875.91,41,1623.03,7.74,44,71.7,1.192,0
1000013406,Cohen,Ahmed,City_399,MI,Neurology,881,239,93093.11,34939,1164.6,259,622,60209.37,32862.61,0,0.0,0.0,57,65.8,1.337,0
1000013407,Chen,Omar,City_189,WI,Rheumatology,1014,212,347920.13,25588,852.9,630,384,475559.47,65878.37,0,0.0,0.0,60,73.5,0.488,0
1000013408,Johnson,Ahmed,City_290,MO,Physician Assistant,1708,494,96252.41,50443,1681.4,461,1247,57154.09,35136.64,146,8575.2,8.55,137,69.3,1.707,0
1000013409,Miller,Linda,City_290,TX,Family Practice,324,122,12211.24,10931,364.4,92,232,7628.26,4371.93,11,500.47,3.4,31,77.0,1.275,0
1000013410,Lopez,David,City_190,NY,Nurse Practitioner,599,167,25124.37,19498,649.9,58,541,5352.04,11345.81,60,3047.51,10.02,22,63.5,1.746,0
1000013411,Lee,Robert,City_220,MI,Pain Management,367,113,46687.17,14070,469.0,112,255,31345.28,16219.66,128,6788.46,34.88,20,68.2,1.039,0
1000013412,Chen,Maria,City_56,TX,Family Practice,3808,1488,241794.13,162092,5403.1,835,2973,116642.81,94387.33,296,17532.9,7.77,84,73.5,1.41,0
1000013413,Thomas,Sofia,City_225,NC,Physician Assistant,282,83,11061.18,11409,380.3,71,211,6126.8,4138.14,14,460.74,4.96,11,71.2,0.936,0
1000013414,Shah,Daniel,City_135,OH,Dermatology,533,122,55685.17,16589,553.0,176,357,40452.71,18648.79,0,0.0,0.0,39,70.3,1.59,0
1000013415,Nguyen,Grace,City_231,MO,Pain Management,2533,522,263522.03,92409,3080.3,350,2183,80107.37,113554.79,940,55486.49,37.11,97,74.2,1.327,0
1000013416,Smith,John,City_25,VA,Pain Management,403,95,59950.97,16687,556.2,107,296,35018.51,22016.73,118,4619.4,29.28,25,72.8,0.793,0
1000013417,Anderson,Susan,City_115,MA,Internal Medicine,1307,406,15719.65,51021,1700.7,278,1029,7355.88,6188.03,83,4319.11,6.35,146,81.2,0.884,0
1000013418,Martinez,Priya,City_295,NC,Family Practice,793,268,12241.24,21587,719.6,201,592,6826.07,4569.24,28,610.34,3.53,78,68.3,1.599,0
1000013419,Brown,Michael,City_282,OH,Dermatology,629,238,43548.74,25527,850.9,188,441,28635.55,15266.29,9,364.32,1.43,62,60.9,1.383,0
1000013420,Kim,Susan,City_194,GA,Nurse Practitioner,1401,391,69993.4,35729,1191.0,383,1018,42095.96,25429.44,140,5368.38,9.99,47,60.2,1.054,0
1000013421,Thomas,Sofia,City_278,PA,Physician Assistant,450,120,18973.68,16464,548.8,70,380,6493.22,8011.11,43,1157.79,9.56,23,70.6,1.503,0
1000013422,Chen,Wei,City_185,MA,Rheumatology,364,121,109811.42,12840,428.0,232,132,153977.33,19910.86,7,417.77,1.92,13,66.5,1.5,0
1000013423,Anderson,Raj,City_309,IN,Dermatology,455,143,17410.6,18547,618.2,132,323,11112.17,6179.81,0,0.0,0.0,54,75.2,1.246,0
1000013424,Brown,Carlos,City_167,TX,Family Practice,762,277,55379.91,28994,966.5,278,484,44449.28,17587.85,27,1056.11,3.54,45,56.0,1.783,0
1000013425,Shah,David,City_275,MD,Physician Assistant,950,235,71539.0,24925,830.8,191,759,31642.83,28577.95,95,4825.02,10.0,24,75.5,1.464,0
1000013426,Cohen,Raj,City_354,NJ,Pain Management,479,108,64132.92,20154,671.8,139,340,40943.31,22761.16,151,6156.28,31.52,39,72.7,1.648,0
1000013427,Miller,James,City_110,VA,Cardiology,494,187,45978.28,21143,704.8,163,331,33376.14,15403.65,14,540.77,2.83,36,71.2,0.983,0
1000013428,Rao,Grace,City_116,TX,Family Practice,172,39,17865.37,6444,214.8,50,122,11425.53,6335.98,10,205.19,5.81,20,70.6,1.12,0
1000013429,Shah,Ahmed,City_240,GA,Internal Medicine,574,163,176628.79,22230,741.0,130,444,88006.67,9904.43,22,1089.55,3.83,58,72.9,1.189,1
1000013430,Johnson,John,City_63,FL,Dermatology,268,81,24147.8,7559,252.0,99,169,19624.59,7613.76,0,0.0,0.0,28,70.1,0.813,0
1000013431,Shah,Robert,City_123,CA,Nurse Practitioner,721,144,31117.16,30748,1024.9,159,562,15096.78,12127.49,52,1054.91,7.21,52,70.7,0.904,0
1000013432,Smith,Daniel,City_119,FL,Pain Management,2397,927,258559.16,88296,2943.2,785,1612,186287.72,86941.46,836,26399.16,34.88,127,72.2,1.409,0
1000013433,Miller,Michael,City_175,GA,Neurology,1885,738,171158.6,80157,2671.9,373,1512,74510.74,68645.04,173,7545.55,9.18,135,70.9,1.31,0
1000013434,Shah,Michael,City_105,CA,Internal Medicine,1212,263,86404.29,34180,1139.3,303,909,47522.36,32401.61,7,155.96,0.58,67,70.1,0.819,0
1000013435,Johnson,Daniel,City_300,TX,Family Practice,661,197,31530.61,22922,764.1,110,551,11543.73,13141.73,31,1731.82,4.69,24,73.0,0.977,0
1000013436,Garcia,Susan,City_252,OH,Family Practice,718,163,37738.65,23420,780.7,115,603,13297.88,15847.08,44,2286.84,6.13,71,75.9,1.106,0
1000013437,Davis,Michael,City_119,VA,Nurse Practitioner,590,230,33153.14,14881,496.0,39,551,4821.25,15480.83,48,1189.18,8.14,60,74.4,1.404,0
1000013438,Davis,Mary,City_280,AZ,Physician Assistant,983,261,70965.15,29565,985.5,198,785,31447.02,28335.53,41,1325.68,4.17,68,68.7,1.202,0
1000013439,Thomas,Priya,City_381,IN,Physician Assistant,585,170,22863.39,15160,505.3,156,429,13413.19,8383.24,81,1867.78,13.85,55,79.6,1.728,0
1000013440,Miller,Daniel,City_279,WA,Psychiatry,173,42,14511.52,5639,188.0,60,113,11072.37,4739.31,9,372.6,5.2,9,65.4,0.443,0
1000013441,Smith,David,City_324,MO,Family Practice,651,204,39787.06,22048,734.9,109,542,14655.82,16562.66,20,787.81,3.07,62,69.7,1.484,0
1000013442,Patel,Linda,City_163,GA,Internal Medicine,1783,488,105933.69,68354,2278.5,332,1451,43395.38,43104.26,95,2176.62,5.33,179,73.6,1.107,0
1000013443,Nguyen,Linda,City_297,FL,Family Practice,384,71,30933.78,15163,505.4,55,329,9747.36,13251.58,14,591.18,3.65,28,76.8,1.133,0
1000013444,Miller,Raj,City_107,WI,Family Practice,186,68,11828.46,8229,274.3,38,148,5316.45,4705.95,16,486.19,8.6,9,72.7,1.336,0
1000013445,Anderson,Carlos,City_71,NC,Family Practice,598,145,21495.45,21266,708.9,75,523,5931.02,9399.76,4,150.97,0.67,31,67.6,0.926,0
1000013446,Khan,Emily,City_247,MI,Family Practice,898,250,31428.48,33618,1120.6,185,713,14244.31,12476.9,64,1909.98,7.13,54,78.5,1.364,0
1000013447,Thomas,Raj,City_255,MO,Cardiology,910,189,46867.38,32289,1076.3,179,731,20281.73,18824.21,31,818.74,3.41,29,71.2,1.305,0
